city,state,datetime,latitude,longitude,co,no,no2,o3,pm10,pm25,humidity,so2,temperature,hour,day_of_week,month,is_weekend,morning_rush,evening_rush,season
Kolkata,West Bengal,2025-02-24 03:00:00,22.5448082,88.3403691,0.392,22.4,24.27,7.88,124.1,73.8,94.54,4.71,22.3,3,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 03:15:00,22.5448082,88.3403691,0.403,5.7,30.33,10.43,124.1,73.8,94.58,4.28,22.24,3,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 03:30:00,22.5448082,88.3403691,0.441,13.1,38.54,9.41,125.0,74.4,94.58,4.84,22.25,3,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 03:45:00,22.5448082,88.3403691,0.438,21.8,25.12,7.37,127.9,76.2,94.55,4.95,22.13,3,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 04:00:00,22.5448082,88.3403691,0.436,19.7,31.87,6.72,127.9,76.2,94.58,5.86,22.08,4,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 04:15:00,22.5448082,88.3403691,0.508,16.5,22.78,5.66,127.9,76.2,94.58,3.94,22.02,4,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 04:30:00,22.5448082,88.3403691,0.584,6.4,22.25,4.83,129.5,72.3,94.56,3.84,22.06,4,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 04:45:00,22.5448082,88.3403691,0.629,16.7,21.73,7.08,134.4,59.4,94.55,4.48,22.2,4,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 05:00:00,22.5448082,88.3403691,0.614,20.5,26.26,10.13,134.4,59.4,93.52,5.07,22.22,5,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 05:15:00,22.5448082,88.3403691,0.63,26.7,13.76,10.66,134.4,59.4,91.86,4.71,22.21,5,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 05:30:00,22.5448082,88.3403691,0.638,45.2,21.91,8.1,132.0,63.5,90.84,5.34,22.03,5,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 05:45:00,22.5448082,88.3403691,0.652,35.0,23.72,4.77,124.5,77.1,89.82,5.42,21.87,5,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 06:00:00,22.5448082,88.3403691,0.616,1.7,27.82,7.14,124.5,77.1,89.19,5.46,21.81,6,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 06:15:00,22.5448082,88.3403691,0.603,25.7,22.62,7.31,124.5,77.1,86.65,6.27,21.91,6,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 06:30:00,22.5448082,88.3403691,0.551,22.3,23.22,8.77,121.2,74.7,87.14,5.35,21.93,6,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 06:45:00,22.5448082,88.3403691,0.453,15.8,18.32,6.59,111.2,66.6,87.93,5.85,22.2,6,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 07:00:00,22.5448082,88.3403691,0.452,2.6,23.42,10.4,111.2,66.6,86.09,5.25,22.61,7,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 07:15:00,22.5448082,88.3403691,0.455,5.3,24.11,5.56,111.2,66.6,82.69,5.63,23.14,7,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 07:30:00,22.5448082,88.3403691,0.465,17.3,30.53,8.0,112.5,66.1,78.06,6.22,23.67,7,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 07:45:00,22.5448082,88.3403691,0.433,30.0,29.44,9.86,116.5,64.6,73.76,6.08,24.31,7,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 08:00:00,22.5448082,88.3403691,0.478,33.9,30.97,11.22,116.5,64.6,66.48,5.21,25.05,8,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 08:15:00,22.5448082,88.3403691,0.535,12.2,36.05,5.16,116.5,64.6,63.37,5.83,25.64,8,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 08:30:00,22.5448082,88.3403691,0.67,16.8,35.99,7.24,114.2,65.4,61.14,4.95,26.0,8,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 08:45:00,22.5448082,88.3403691,0.725,26.9,31.72,4.98,107.4,68.1,62.41,3.74,25.59,8,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 09:00:00,22.5448082,88.3403691,0.723,23.6,29.94,13.02,107.4,68.1,59.94,5.72,25.98,9,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 09:15:00,22.5448082,88.3403691,0.693,30.4,31.76,4.11,107.4,68.1,57.63,5.97,26.67,9,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 09:30:00,22.5448082,88.3403691,0.722,30.9,30.25,14.09,108.1,68.7,56.64,6.35,27.08,9,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 09:45:00,22.5448082,88.3403691,0.719,23.5,26.37,6.24,110.1,70.7,56.45,5.94,27.39,9,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 10:00:00,22.5448082,88.3403691,0.778,29.4,19.42,10.0,110.1,70.7,53.35,5.53,28.23,10,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 10:15:00,22.5448082,88.3403691,0.78,10.9,36.62,3.15,110.1,70.7,51.7,5.47,28.75,10,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 10:30:00,22.5448082,88.3403691,0.765,0.5,36.5,8.91,109.3,71.2,52.53,6.53,28.7,10,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 10:45:00,22.5448082,88.3403691,0.682,18.4,31.01,6.79,106.7,73.0,50.79,7.04,29.1,10,0,2,0,1,0,1
Kolkata,West Bengal,2025-02-24 11:00:00,22.5448082,88.3403691,0.573,22.7,38.47,7.64,106.7,73.0,49.23,6.1,29.51,11,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 11:15:00,22.5448082,88.3403691,0.516,32.1,40.86,7.43,106.7,73.0,46.94,7.5,29.82,11,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 11:30:00,22.5448082,88.3403691,0.501,17.7,36.37,8.22,108.1,70.7,46.0,7.24,29.82,11,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 11:45:00,22.5448082,88.3403691,0.469,14.7,28.33,8.52,112.5,63.3,43.29,6.61,30.45,11,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 12:00:00,22.5448082,88.3403691,0.498,10.4,18.65,8.8,112.5,63.3,44.89,7.3,30.31,12,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 12:15:00,22.5448082,88.3403691,0.479,7.9,22.24,9.92,112.5,63.3,44.62,6.7,30.51,12,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 12:30:00,22.5448082,88.3403691,0.502,9.7,25.54,10.74,111.1,64.2,42.23,5.43,31.43,12,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 12:45:00,22.5448082,88.3403691,0.634,16.2,21.27,10.84,106.7,67.3,39.83,4.67,32.6,12,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 13:00:00,22.5448082,88.3403691,0.67,14.7,31.48,10.74,106.7,67.3,38.47,2.59,32.95,13,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 13:15:00,22.5448082,88.3403691,0.676,19.6,38.7,7.44,106.7,67.3,40.08,3.24,32.01,13,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 13:30:00,22.5448082,88.3403691,0.689,8.0,24.07,9.47,107.2,66.1,34.96,2.87,34.11,13,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 13:45:00,22.5448082,88.3403691,0.734,13.3,28.49,14.77,108.6,62.2,34.36,3.0,33.84,13,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 14:00:00,22.5448082,88.3403691,0.765,26.1,29.46,5.07,108.6,62.2,34.86,2.35,33.4,14,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 14:15:00,22.5448082,88.3403691,0.847,15.0,35.94,189.19544999999988,108.6,62.2,35.87,4.51,32.37,14,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 14:30:00,22.5448082,88.3403691,0.89,26.7,27.17,0.0,106.5,62.2,32.93,3.39,33.27,14,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 14:45:00,22.5448082,88.3403691,0.891,0.6,35.69,4.96,15.0,2.0,31.01,4.79,32.76,14,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 15:00:00,22.5448082,88.3403691,0.869,30.9,15.91,46.97,15.0,2.0,29.29,3.22,34.19,15,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 15:15:00,22.5448082,88.3403691,0.865,8.3,25.86,55.21,15.0,2.0,29.55,4.07,34.47,15,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 15:30:00,22.5448082,88.3403691,0.852,24.2,26.05,58.09,63.1,43.1,33.69,3.29,33.66,15,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 15:45:00,22.5448082,88.3403691,0.831,4.1,26.36,57.63,105.2,80.6,38.49,3.89,32.85,15,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 16:00:00,22.5448082,88.3403691,0.79,8.1,28.89,57.33,105.2,80.6,39.26,4.52,32.55,16,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 16:15:00,22.5448082,88.3403691,0.747,0.2,19.43,60.42,105.2,80.6,41.27,4.66,31.9,16,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 16:30:00,22.5448082,88.3403691,0.713,3.3,19.31,49.61,106.6,80.6,43.47,5.55,31.64,16,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 16:45:00,22.5448082,88.3403691,0.716,19.6,19.61,47.63,107.8,80.6,46.8,5.58,30.31,16,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 17:00:00,22.5448082,88.3403691,0.799,23.3,18.95,47.43,107.8,80.6,51.26,3.29,29.08,17,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 17:15:00,22.5448082,88.3403691,0.84,11.4,13.03,43.21,107.8,80.6,53.45,3.28,28.36,17,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 17:30:00,22.5448082,88.3403691,0.861,6.4,25.04,39.19,110.6,76.4,57.77,3.3,27.84,17,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 17:45:00,22.5448082,88.3403691,0.82,32.9,23.15,32.27,113.1,72.7,63.86,2.88,27.1,17,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 18:00:00,22.5448082,88.3403691,0.791,32.1,22.95,33.72,113.1,72.7,64.99,3.08,26.87,18,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 18:15:00,22.5448082,88.3403691,0.923,18.0,19.41,20.76,113.1,72.7,67.53,2.35,26.59,18,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 18:30:00,22.5448082,88.3403691,1.043,29.4,28.19,10.66,113.4,72.3,69.47,2.79,26.46,18,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 18:45:00,22.5448082,88.3403691,1.241,34.7,20.66,6.89,113.6,71.9,72.89,4.78,26.16,18,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 19:00:00,22.5448082,88.3403691,1.214,29.0,24.3,5.8,113.6,71.9,75.12,4.18,25.47,19,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 19:15:00,22.5448082,88.3403691,1.143,9.8,29.65,4.24,113.6,71.9,77.65,4.44,24.85,19,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 19:30:00,22.5448082,88.3403691,1.002,13.0,24.17,8.95,118.1,70.1,71.11,5.33,24.89,19,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 19:45:00,22.5448082,88.3403691,0.834,19.4,19.25,16.75,122.0,68.5,64.9,4.3,25.11,19,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 20:00:00,22.5448082,88.3403691,0.857,3.8,16.68,19.55,122.0,68.5,62.18,4.14,25.2,20,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 20:15:00,22.5448082,88.3403691,0.799,1.3,21.64,17.9,122.0,68.5,65.62,3.13,24.85,20,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 20:30:00,22.5448082,88.3403691,0.85,7.2,27.65,16.23,119.9,66.2,68.31,3.72,24.27,20,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 20:45:00,22.5448082,88.3403691,0.911,0.8,25.68,13.91,118.1,64.1,67.46,3.14,24.06,20,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 21:00:00,22.5448082,88.3403691,1.042,8.3,23.55,11.11,118.1,64.1,67.68,2.76,23.94,21,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 21:15:00,22.5448082,88.3403691,1.142,22.7,17.1,9.24,118.1,64.1,71.87,4.83,23.79,21,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 21:30:00,22.5448082,88.3403691,1.225,25.5,18.8,7.87,121.5,66.6,76.6,5.78,23.61,21,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 21:45:00,22.5448082,88.3403691,1.272,35.7,22.76,6.02,124.5,68.7,81.03,4.16,23.32,21,0,2,0,0,1,1
Kolkata,West Bengal,2025-02-24 22:00:00,22.5448082,88.3403691,1.262,26.2,19.69,5.78,124.5,68.7,81.59,4.56,23.14,22,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 22:15:00,22.5448082,88.3403691,1.26,26.3,18.19,9.37,124.5,68.7,79.41,5.73,23.35,22,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 22:30:00,22.5448082,88.3403691,1.248,11.6,18.98,8.2,121.8,66.9,81.31,6.35,23.15,22,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 22:45:00,22.5448082,88.3403691,1.166,11.2,15.08,7.44,119.4,65.4,80.35,4.39,23.19,22,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 23:00:00,22.5448082,88.3403691,1.529,33.4,15.83,6.78,119.4,65.4,76.23,4.73,23.46,23,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 23:15:00,22.5448082,88.3403691,1.463,38.5,16.58,6.54,119.4,65.4,77.3,7.04,23.46,23,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-24 23:30:00,22.5448082,88.3403691,1.324,39.4,21.17,7.68,420.0,66.2,80.42,5.62,23.25,23,0,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 00:45:00,22.5448082,88.3403691,1.264,6.8,20.17,7.48,302.4,75.8,89.7,8.04,22.55,0,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 01:00:00,22.5448082,88.3403691,1.306,7.8,22.43,6.91,302.4,75.8,91.01,4.53,22.33,1,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 01:15:00,22.5448082,88.3403691,1.328,17.5,28.68,6.92,302.4,75.8,92.96,4.66,22.1,1,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 01:30:00,22.5448082,88.3403691,1.356,13.1,23.98,7.26,415.7,78.0,94.39,5.44,21.92,1,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 01:45:00,22.5448082,88.3403691,1.305,18.1,14.6,6.47,420.0,80.0,94.58,4.53,21.8,1,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 02:00:00,22.5448082,88.3403691,1.243,27.7,19.76,6.9,420.0,80.0,94.54,4.4,21.97,2,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 02:15:00,22.5448082,88.3403691,1.204,26.0,24.21,7.04,420.0,80.0,94.51,4.28,22.19,2,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 02:30:00,22.5448082,88.3403691,1.316,42.2,26.4,5.79,250.3,79.8,93.22,3.81,22.65,2,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 02:45:00,22.5448082,88.3403691,1.214,25.3,28.42,4.99,15.0,79.6,88.3,4.54,22.88,2,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 03:00:00,22.5448082,88.3403691,1.074,30.4,24.38,6.7,15.0,79.6,84.19,4.06,22.85,3,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 03:15:00,22.5448082,88.3403691,1.016,25.7,24.89,6.36,15.0,79.6,86.32,3.65,22.42,3,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 03:30:00,22.5448082,88.3403691,0.847,13.9,18.24,9.33,15.0,77.9,85.28,3.03,22.57,3,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 03:45:00,22.5448082,88.3403691,0.748,19.8,15.96,11.18,15.0,76.5,85.37,2.55,22.41,3,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 04:00:00,22.5448082,88.3403691,0.67,32.3,20.18,10.04,15.0,76.5,83.89,1.92,22.36,4,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 04:15:00,22.5448082,88.3403691,0.617,25.1,11.86,13.42,15.0,76.5,84.32,3.03,22.16,4,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 04:30:00,22.5448082,88.3403691,0.587,11.5,13.63,16.15,15.0,69.9,82.0,1.91,22.18,4,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 04:45:00,22.5448082,88.3403691,0.607,28.2,13.83,16.98,15.0,64.0,80.54,1.64,22.09,4,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 05:00:00,22.5448082,88.3403691,0.604,31.2,15.83,15.88,15.0,64.0,81.16,4.96,21.96,5,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 05:15:00,22.5448082,88.3403691,0.679,45.5,14.32,15.51,15.0,64.0,82.39,8.5,21.78,5,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 05:30:00,22.5448082,88.3403691,0.827,22.5,15.8,15.74,15.0,64.7,81.22,7.22,21.92,5,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 05:45:00,22.5448082,88.3403691,0.926,16.7,14.33,18.4,15.0,65.3,77.46,7.49,22.27,5,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 06:00:00,22.5448082,88.3403691,0.97,15.6,28.21,18.26,15.0,65.3,74.52,8.02,22.53,6,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 06:15:00,22.5448082,88.3403691,0.991,10.4,29.94,15.13,15.0,65.3,75.46,8.69,22.45,6,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 06:30:00,22.5448082,88.3403691,0.993,19.9,22.1,14.49,15.0,69.5,76.36,9.66,22.44,6,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 06:45:00,22.5448082,88.3403691,1.007,27.0,12.38,15.83,15.0,73.1,73.67,8.9,22.8,6,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 07:00:00,22.5448082,88.3403691,1.031,13.8,13.83,13.88,15.0,73.1,71.24,8.81,23.28,7,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 07:15:00,22.5448082,88.3403691,1.042,13.8,22.84,14.33,15.0,73.1,67.12,8.93,23.93,7,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 07:30:00,22.5448082,88.3403691,0.995,30.4,19.98,18.43,63.1,69.6,64.16,9.8,24.39,7,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 07:45:00,22.5448082,88.3403691,0.891,9.1,16.34,21.2,105.1,66.6,61.49,9.4,25.04,7,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 08:00:00,22.5448082,88.3403691,0.917,23.5,14.82,25.1,105.1,66.6,58.17,9.68,25.57,8,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 08:15:00,22.5448082,88.3403691,0.875,34.1,12.42,24.75,105.1,66.6,56.34,9.6,26.06,8,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 08:30:00,22.5448082,88.3403691,0.816,33.4,9.92,26.4,118.9,63.2,54.21,9.41,26.58,8,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 08:45:00,22.5448082,88.3403691,0.767,6.9,18.14,28.03,131.0,60.2,51.8,8.43,26.97,8,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 09:00:00,22.5448082,88.3403691,0.711,20.5,19.44,33.14,131.0,60.2,49.01,1.75,27.53,9,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 09:15:00,22.5448082,88.3403691,0.731,15.3,21.68,35.58,131.0,60.2,48.01,3.6,28.06,9,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 09:30:00,22.5448082,88.3403691,0.847,21.9,21.27,37.99,130.8,62.9,47.72,5.07,28.18,9,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 09:45:00,22.5448082,88.3403691,0.932,30.3,22.22,43.65,130.6,65.4,46.94,3.79,28.39,9,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 10:00:00,22.5448082,88.3403691,0.922,28.2,12.05,41.53,130.6,65.4,47.18,3.82,28.86,10,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 10:15:00,22.5448082,88.3403691,0.983,6.5,8.97,41.14,130.6,65.4,46.91,4.84,29.23,10,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 10:30:00,22.5448082,88.3403691,0.892,19.7,17.95,45.16,124.5,56.2,47.27,5.1,29.63,10,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 10:45:00,22.5448082,88.3403691,0.82,15.1,25.94,53.42,119.2,48.1,46.61,5.18,30.2,10,1,2,0,1,0,1
Kolkata,West Bengal,2025-02-25 11:00:00,22.5448082,88.3403691,0.947,21.5,21.78,56.05,119.2,48.1,48.96,4.21,29.55,11,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 11:30:00,22.5448082,88.3403691,0.809,7.2,20.33,58.45,119.2,48.1,48.95,3.73,30.4,11,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 11:45:00,22.5448082,88.3403691,0.721,18.0,13.96,62.62,15.0,2.0,49.13,4.12,30.24,11,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 12:00:00,22.5448082,88.3403691,0.667,21.7,18.03,63.92,15.0,2.0,48.42,5.44,30.54,12,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 12:15:00,22.5448082,88.3403691,0.713,19.5,28.69,65.0,15.0,2.0,48.95,4.55,30.48,12,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 12:30:00,22.5448082,88.3403691,0.578,16.2,29.04,69.18,15.0,2.0,47.44,6.04,30.55,12,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 12:45:00,22.5448082,88.3403691,0.598,5.5,34.95,65.54,189.5,111.4,48.06,4.19,30.75,12,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 13:00:00,22.5448082,88.3403691,0.583,5.2,30.5,63.61,189.5,111.4,48.26,4.25,30.58,13,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 13:15:00,22.5448082,88.3403691,0.567,13.2,24.26,63.82,189.5,111.4,50.55,6.03,30.25,13,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 13:30:00,22.5448082,88.3403691,0.608,25.6,20.86,67.31,189.5,111.4,50.9,5.97,29.89,13,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 13:45:00,22.5448082,88.3403691,0.676,23.2,20.46,62.67,171.7,80.0,48.03,5.78,30.8,13,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 14:00:00,22.5448082,88.3403691,0.723,22.2,19.41,67.77,171.7,80.0,48.05,5.15,30.29,14,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 14:15:00,22.5448082,88.3403691,0.707,26.2,17.49,65.61,171.7,80.0,46.5,5.69,30.09,14,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 14:30:00,22.5448082,88.3403691,0.726,31.3,19.1,60.15,171.7,80.0,45.59,3.77,30.02,14,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 14:45:00,22.5448082,88.3403691,0.779,19.4,24.32,64.4,158.0,81.8,48.2,4.29,29.69,14,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 15:00:00,22.5448082,88.3403691,0.897,12.4,18.23,58.06,158.0,81.8,53.26,5.64,28.93,15,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 15:15:00,22.5448082,88.3403691,0.896,16.3,20.29,59.59,158.0,81.8,54.42,5.24,28.98,15,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 15:30:00,22.5448082,88.3403691,0.796,26.3,35.68,63.82,158.0,81.8,52.44,5.32,29.65,15,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 15:45:00,22.5448082,88.3403691,0.816,26.4,30.01,62.72,156.7,77.8,53.18,6.05,29.38,15,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 16:00:00,22.5448082,88.3403691,0.728,3.7,26.28,59.25,156.7,77.8,54.29,5.47,29.11,16,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 16:15:00,22.5448082,88.3403691,0.674,17.6,23.89,52.28,156.7,77.8,54.83,4.83,28.97,16,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 16:30:00,22.5448082,88.3403691,0.639,9.2,26.42,52.45,156.7,77.8,53.6,6.67,29.05,16,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 16:45:00,22.5448082,88.3403691,0.601,0.3,33.19,54.85,162.2,69.1,53.73,4.9,28.77,16,1,2,0,0,0,1
Kolkata,West Bengal,2025-02-25 17:00:00,22.5448082,88.3403691,0.615,12.2,28.01,44.14,162.2,69.1,55.64,4.56,28.33,17,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 17:15:00,22.5448082,88.3403691,0.621,25.5,29.24,34.62,162.2,69.1,60.69,6.65,27.56,17,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 17:30:00,22.5448082,88.3403691,0.687,43.2,23.48,32.06,162.2,69.1,66.29,6.79,26.57,17,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 17:45:00,22.5448082,88.3403691,0.766,31.3,20.02,27.4,166.1,73.7,69.21,7.28,26.09,17,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 18:00:00,22.5448082,88.3403691,0.93,29.2,20.97,23.89,166.1,73.7,69.29,6.55,25.74,18,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 18:15:00,22.5448082,88.3403691,1.037,19.9,27.0,25.12,166.1,73.7,62.25,6.31,26.57,18,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 18:30:00,22.5448082,88.3403691,1.327,10.9,17.92,23.42,166.1,72.6,60.81,6.73,26.64,18,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 18:45:00,22.5448082,88.3403691,1.145,31.4,25.06,22.33,166.7,71.5,61.78,6.37,26.5,18,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 19:00:00,22.5448082,88.3403691,1.069,12.8,24.08,26.38,166.7,71.5,61.14,6.06,26.48,19,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 19:15:00,22.5448082,88.3403691,1.339,4.6,21.21,24.51,166.7,98.6,62.21,6.1,26.27,19,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 19:30:00,22.5448082,88.3403691,1.221,7.5,18.04,22.26,166.7,500.0,65.45,7.07,25.86,19,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 19:45:00,22.5448082,88.3403691,0.857,14.2,14.5,30.08,170.6,500.0,61.81,8.02,25.96,19,1,2,0,0,1,1
Kolkata,West Bengal,2025-02-25 20:00:00,22.5448082,88.3403691,0.771,12.1,24.12,32.84,170.6,500.0,60.52,8.69,25.83,20,1,2,0,0,1,1
